0.000000000000000000e+00,1.483529864195180181e+00,1.483529864195180181e+00,1.513998270034790039e+00,1.510689139366149902e+00
4.000000000000000083e-03,1.483490773568262533e+00,1.483529864086723604e+00,1.510868787765502930e+00,1.509900689125061035e+00
8.000000000000000167e-03,1.483373502086293261e+00,1.483529862968710145e+00,1.507736444473266602e+00,1.509125709533691406e+00
1.200000000000000025e-02,1.483178050996972530e+00,1.483529858326598339e+00,1.504596471786499023e+00,1.508364200592041016e+00
1.600000000000000033e-02,1.482904422206412276e+00,1.483529846303758282e+00,1.501454114913940430e+00,1.507616400718688965e+00
2.000000000000000042e-02,1.482552618621068685e+00,1.483529820977075531e+00,1.498301744461059570e+00,1.506881952285766602e+00
2.400000000000000050e-02,1.482122643988613930e+00,1.483529774605180762e+00,1.495146274566650391e+00,1.506160855293273926e+00
2.800000000000000058e-02,1.481614502774803777e+00,1.483529697868602115e+00,1.491979360580444336e+00,1.505451917648315430e+00
3.200000000000000067e-02,1.481028200503677894e+00,1.483529579046197311e+00,1.488806724548339844e+00,1.504757523536682129e+00
3.600000000000000422e-02,1.480363743419528255e+00,1.483529404672058849e+00,1.485627412796020508e+00,1.504075288772583008e+00
4.000000000000000083e-02,1.479621139129768226e+00,1.483529158038675133e+00,1.482439994812011719e+00,1.503406643867492676e+00
4.399999999999999745e-02,1.478800396068540079e+00,1.483528820191717834e+00,1.479242563247680664e+00,1.502749681472778320e+00
4.800000000000000100e-02,1.477901523793364369e+00,1.483528369263761082e+00,1.476035118103027344e+00,1.502105236053466797e+00
5.200000000000000455e-02,1.476924532970582238e+00,1.483527780240508021e+00,1.472816705703735352e+00,1.501471400260925293e+00
5.600000000000000117e-02,1.475869435470307467e+00,1.483527024753021450e+00,1.469592332839965820e+00,1.500849723815917969e+00
5.999999999999999778e-02,1.474736244476283709e+00,1.483526070542924513e+00,1.466352701187133789e+00,1.500238537788391113e+00
6.400000000000000133e-02,1.473524974548062305e+00,1.483524881165469544e+00,1.463105440139770508e+00,1.499637246131896973e+00
6.800000000000000488e-02,1.472235641645568638e+00,1.483523415878982288e+00,1.459841966629028320e+00,1.499045610427856445e+00
7.200000000000000844e-02,1.470868263357927086e+00,1.483521628615297461e+00,1.456571340560913086e+00,1.498462796211242676e+00
7.599999999999999811e-02,1.469422858797290843e+00,1.483519468457436208e+00,1.453284978866577148e+00,1.497887015342712402e+00
8.000000000000000167e-02,1.467899448706561527e+00,1.483516879154928469e+00,1.449984788894653320e+00,1.497319579124450684e+00
8.400000000000000522e-02,1.466298055790315580e+00,1.483513797635446219e+00,1.446673154830932617e+00,1.496757149696350098e+00
8.799999999999999489e-02,1.464618704719492293e+00,1.483510153983317092e+00,1.443347215652465820e+00,1.496202349662780762e+00
9.199999999999999845e-02,1.462861422235015807e+00,1.483505870973361285e+00,1.440003156661987305e+00,1.495652079582214355e+00
9.600000000000000200e-02,1.461026237180775844e+00,1.483500863924281488e+00,1.436648130416870117e+00,1.495104074478149414e+00
1.000000000000000056e-01,1.459113180687260813e+00,1.483495039871687959e+00,1.433274984359741211e+00,1.494558811187744141e+00
1.040000000000000091e-01,1.457122286306545167e+00,1.483488296960855823e+00,1.429882287979125977e+00,1.494015932083129883e+00
1.079999999999999988e-01,1.455053590197792790e+00,1.483480523614736146e+00,1.426479101181030273e+00,1.493473172187805176e+00
1.120000000000000023e-01,1.452907131205889657e+00,1.483471598179513684e+00,1.423054218292236328e+00,1.492930054664611816e+00
1.160000000000000059e-01,1.450682950974895968e+00,1.483461388414377691e+00,1.419612646102905273e+00,1.492385745048522949e+00
1.199999999999999956e-01,1.448381094208721187e+00,1.483449750322868743e+00,1.416152477264404297e+00,1.491838455200195312e+00
1.239999999999999991e-01,1.446001608754799772e+00,1.483436527775755298e+00,1.412676334381103516e+00,1.491287827491760254e+00
1.280000000000000027e-01,1.443544545721550998e+00,1.483421551982940123e+00,1.409178256988525391e+00,1.490729093551635742e+00
1.320000000000000062e-01,1.441009959730179091e+00,1.483404640366027039e+00,1.405662298202514648e+00,1.490166783332824707e+00
1.360000000000000098e-01,1.438397909055207258e+00,1.483385595926929756e+00,1.402118921279907227e+00,1.489594459533691406e+00
1.400000000000000133e-01,1.435708455722332522e+00,1.483364206806701668e+00,1.398563861846923828e+00,1.489014267921447754e+00
1.440000000000000169e-01,1.432941665788213914e+00,1.483340245036239846e+00,1.394980669021606445e+00,1.488423109054565430e+00
1.479999999999999927e-01,1.430097609474437315e+00,1.483313465933639774e+00,1.391375303268432617e+00,1.487818002700805664e+00
1.519999999999999962e-01,1.427176361313381658e+00,1.483283607448719010e+00,1.387748718261718750e+00,1.487199664115905762e+00
1.559999999999999998e-01,1.424178000357130047e+00,1.483250389229265442e+00,1.384099960327148438e+00,1.486568212509155273e+00
1.600000000000000033e-01,1.421102610391232535e+00,1.483213511671032325e+00,1.380426883697509766e+00,1.485918402671813965e+00
1.640000000000000069e-01,1.417950280119149475e+00,1.483172655086596015e+00,1.376729488372802734e+00,1.485251188278198242e+00
1.680000000000000104e-01,1.414721103375918165e+00,1.483127478751280481e+00,1.373006105422973633e+00,1.484563708305358887e+00
1.720000000000000140e-01,1.411415179277027310e+00,1.483077620242045702e+00,1.369258880615234375e+00,1.483855843544006348e+00
1.759999999999999898e-01,1.408032612341135970e+00,1.483022694894648996e+00,1.365485906600952148e+00,1.483124732971191406e+00
1.799999999999999933e-01,1.404573512834683457e+00,1.482962294258963976e+00,1.361687183380126953e+00,1.482369303703308105e+00
1.839999999999999969e-01,1.401037996928949925e+00,1.482895985402548744e+00,1.357861518859863281e+00,1.481588125228881836e+00
1.880000000000000004e-01,1.397426186845980078e+00,1.482823310272185280e+00,1.354003906250000000e+00,1.480778217315673828e+00
1.920000000000000040e-01,1.393738211084817102e+00,1.482743784685088828e+00,1.350125551223754883e+00,1.479940056800842285e+00
1.960000000000000075e-01,1.389974204653707801e+00,1.482656897293616716e+00,1.346213817596435547e+00,1.479071259498596191e+00
2.000000000000000111e-01,1.386134309254568153e+00,1.482562108773520571e+00,1.342274904251098633e+00,1.478168964385986328e+00
2.040000000000000147e-01,1.382218673438841750e+00,1.482458851154941915e+00,1.338305473327636719e+00,1.477232813835144043e+00
2.080000000000000182e-01,1.378227452855399493e+00,1.482346526710622614e+00,1.334304809570312500e+00,1.476261854171752930e+00
2.119999999999999940e-01,1.374160810447877301e+00,1.482224507089739296e+00,1.330272912979125977e+00,1.475250363349914551e+00
2.159999999999999976e-01,1.370018916630705519e+00,1.482092132558771258e+00,1.326214790344238281e+00,1.474201917648315430e+00
2.200000000000000011e-01,1.365801949454823028e+00,1.481948711295439036e+00,1.322120666503906250e+00,1.473112821578979492e+00
2.240000000000000047e-01,1.361510094853350950e+00,1.481793518289286515e+00,1.317993402481079102e+00,1.471979498863220215e+00
2.280000000000000082e-01,1.357143546818483149e+00,1.481625794583707245e+00,1.313835382461547852e+00,1.470802783966064453e+00
2.320000000000000118e-01,1.352702507540798571e+00,1.481444746711912730e+00,1.309643745422363281e+00,1.469578862190246582e+00
2.360000000000000153e-01,1.348187187612424287e+00,1.481249545811201607e+00,1.305418491363525391e+00,1.468310117721557617e+00
2.399999999999999911e-01,1.343597806228045588e+00,1.481039326749685303e+00,1.301159381866455078e+00,1.466988444328308105e+00
2.439999999999999947e-01,1.338934591344288494e+00,1.480813187467007186e+00,1.296864509582519531e+00,1.465618133544921875e+00
2.479999999999999982e-01,1.334197779790179172e+00,1.480570188575364599e+00,1.292533636093139648e+00,1.464194178581237793e+00
2.520000000000000018e-01,1.329387617487469919e+00,1.480309352384497679e+00,1.288164615631103516e+00,1.462715387344360352e+00
2.560000000000000053e-01,1.324504359601283543e+00,1.480029662293925741e+00,1.283763647079467773e+00,1.461181521415710449e+00
2.600000000000000089e-01,1.319548270684884894e+00,1.479730062217547104e+00,1.279325008392333984e+00,1.459590911865234375e+00
2.640000000000000124e-01,1.314519624783604845e+00,1.479409456245122545e+00,1.274842262268066406e+00,1.457937598228454590e+00
2.680000000000000160e-01,1.309418705581835374e+00,1.479066708052402257e+00,1.270326614379882812e+00,1.456225991249084473e+00
2.720000000000000195e-01,1.304245806540402786e+00,1.478700640363746821e+00,1.265773057937622070e+00,1.454453468322753906e+00
2.760000000000000231e-01,1.299001230996647660e+00,1.478310034626592495e+00,1.261172294616699219e+00,1.452610969543457031e+00
2.800000000000000266e-01,1.293685292297704903e+00,1.477893630538456016e+00,1.256540536880493164e+00,1.450709462165832520e+00
2.840000000000000302e-01,1.288298313929048033e+00,1.477450125607123965e+00,1.251863002777099609e+00,1.448736667633056641e+00
2.880000000000000338e-01,1.282840629542039590e+00,1.476978175163653484e+00,1.247151374816894531e+00,1.446698307991027832e+00
2.919999999999999818e-01,1.277312583056555484e+00,1.476476392062796350e+00,1.242394447326660156e+00,1.444588422775268555e+00
2.959999999999999853e-01,1.271714528741172856e+00,1.475943346498556075e+00,1.237593173980712891e+00,1.442405343055725098e+00
2.999999999999999889e-01,1.266046831330629452e+00,1.475377565683944958e+00,1.232749223709106445e+00,1.440149068832397461e+00
3.039999999999999925e-01,1.260309866021642078e+00,1.474777534052474470e+00,1.227867364883422852e+00,1.437820553779602051e+00
3.079999999999999960e-01,1.254504018531695575e+00,1.474141693219319871e+00,1.222937107086181641e+00,1.435415387153625488e+00
3.119999999999999996e-01,1.248629685140418610e+00,1.473468442036755643e+00,1.217968702316284180e+00,1.432934284210205078e+00
3.160000000000000031e-01,1.242687272755741201e+00,1.472756136602060284e+00,1.212945461273193359e+00,1.430367827415466309e+00
3.200000000000000067e-01,1.236677198911147801e+00,1.472003090524427016e+00,1.207886695861816406e+00,1.427729010581970215e+00
3.240000000000000102e-01,1.230599891769331489e+00,1.471207575203826279e+00,1.202774047851562500e+00,1.425002217292785645e+00
3.280000000000000138e-01,1.224455790131736110e+00,1.470367820124662162e+00,1.197623968124389648e+00,1.422197818756103516e+00
3.320000000000000173e-01,1.218245343457199814e+00,1.469482013154584488e+00,1.192422389984130859e+00,1.419306874275207520e+00
3.360000000000000209e-01,1.211969011859167944e+00,1.468548300950533125e+00,1.187178134918212891e+00,1.416333317756652832e+00
3.400000000000000244e-01,1.205627266053649560e+00,1.467564789565090511e+00,1.181882143020629883e+00,1.413270115852355957e+00
3.440000000000000280e-01,1.199220587344732580e+00,1.466529544967495102e+00,1.176535606384277344e+00,1.410119891166687012e+00
3.480000000000000315e-01,1.192749467600906721e+00,1.465440593630658261e+00,1.171143293380737305e+00,1.406880140304565430e+00
3.519999999999999796e-01,1.186214409254620961e+00,1.464295923072307160e+00,1.165703058242797852e+00,1.403551697731018066e+00
3.559999999999999831e-01,1.179615925207641913e+00,1.463093482776644638e+00,1.160216808319091797e+00,1.400134921073913574e+00
3.599999999999999867e-01,1.172954538793754331e+00,1.461831184948939377e+00,1.154674768447875977e+00,1.396622419357299805e+00
3.639999999999999902e-01,1.166230783726665443e+00,1.460506905364060026e+00,1.149087667465209961e+00,1.393020629882812500e+00
3.679999999999999938e-01,1.159445204084488257e+00,1.459118484109097169e+00,1.143444538116455078e+00,1.389320492744445801e+00
3.719999999999999973e-01,1.152598354213248300e+00,1.457663726690419326e+00,1.137755870819091797e+00,1.385529279708862305e+00
3.760000000000000009e-01,1.145690798659774412e+00,1.456140405066624677e+00,1.132011651992797852e+00,1.381638407707214355e+00
3.800000000000000044e-01,1.138723112109826907e+00,1.454546258704660033e+00,1.126215457916259766e+00,1.377652049064636230e+00
3.840000000000000080e-01,1.131695879363824320e+00,1.452878995496926340e+00,1.120368719100952148e+00,1.373569011688232422e+00
3.880000000000000115e-01,1.124609695248560026e+00,1.451136293024489321e+00,1.114471435546875000e+00,1.369389653205871582e+00
3.920000000000000151e-01,1.117465164509646280e+00,1.449315799957026973e+00,1.108515501022338867e+00,1.365105509757995605e+00
3.960000000000000187e-01,1.110262901759095922e+00,1.447415137240373628e+00,1.102516651153564453e+00,1.360731601715087891e+00
4.000000000000000222e-01,1.103003531400662096e+00,1.445431899437732648e+00,1.096454381942749023e+00,1.356248378753662109e+00
4.040000000000000258e-01,1.095687687555043199e+00,1.443363656121638083e+00,1.090337514877319336e+00,1.351662278175354004e+00
4.080000000000000293e-01,1.088316014104701690e+00,1.441207952702727946e+00,1.084164142608642578e+00,1.346973299980163574e+00
4.120000000000000329e-01,1.080889164612724107e+00,1.438962311959329776e+00,1.077947854995727539e+00,1.342192411422729492e+00
4.160000000000000364e-01,1.073407802182055670e+00,1.436624235928515070e+00,1.071678638458251953e+00,1.337310194969177246e+00
4.199999999999999845e-01,1.065872599457603487e+00,1.434191207119334344e+00,1.065339565277099609e+00,1.332311153411865234e+00
4.239999999999999880e-01,1.058284238584719983e+00,1.431660690004108227e+00,1.058955192565917969e+00,1.327216029167175293e+00
4.279999999999999916e-01,1.050643411066214394e+00,1.429030132817230347e+00,1.052512168884277344e+00,1.322014808654785156e+00
4.319999999999999951e-01,1.042950817768788729e+00,1.426296969007627702e+00,1.046014070510864258e+00,1.316711187362670898e+00
4.359999999999999987e-01,1.035207168936810973e+00,1.423458618714881219e+00,1.039456605911254883e+00,1.311298608779907227e+00
4.400000000000000022e-01,1.027413184126752199e+00,1.420512490494664215e+00,1.032849073410034180e+00,1.305783867835998535e+00
4.440000000000000058e-01,1.019569592182343110e+00,1.417455982969371142e+00,1.026185750961303711e+00,1.300166130065917969e+00
4.480000000000000093e-01,1.011677131268631680e+00,1.414286486047498625e+00,1.019457578659057617e+00,1.294434428215026855e+00
4.520000000000000129e-01,1.003736548832071751e+00,1.411001382867419052e+00,1.012679338455200195e+00,1.288602471351623535e+00
4.560000000000000164e-01,9.957486015886790609e-01,1.407598051582685805e+00,1.005850076675415039e+00,1.282669425010681152e+00
4.600000000000000200e-01,9.877140555484510420e-01,1.404073866920335867e+00,9.989563822746276855e-01,1.276621222496032715e+00
4.640000000000000235e-01,9.796336860256038559e-01,1.400426201874325871e+00,9.920021891593933105e-01,1.270466208457946777e+00
4.680000000000000271e-01,9.715082774778166508e-01,1.396652429710034005e+00,9.849938750267028809e-01,1.264205694198608398e+00
4.720000000000000306e-01,9.633386236691168225e-01,1.392749925438872216e+00,9.779366850852966309e-01,1.257846593856811523e+00
4.760000000000000342e-01,9.551255277125214604e-01,1.388716067514988772e+00,9.708165526390075684e-01,1.251374959945678711e+00
4.799999999999999822e-01,9.468698020644799040e-01,1.384548239630367217e+00,9.636368155479431152e-01,1.244794368743896484e+00
4.839999999999999858e-01,9.385722685508729457e-01,1.380243832459291164e+00,9.564039111137390137e-01,1.238111615180969238e+00
4.879999999999999893e-01,9.302337582983906117e-01,1.375800245454982029e+00,9.491068720817565918e-01,1.231315255165100098e+00
4.919999999999999929e-01,9.218551118684199519e-01,1.371214888549668443e+00,9.417728781700134277e-01,1.224434375762939453e+00
4.959999999999999964e-01,9.134371792936329948e-01,1.366485183904884604e+00,9.343592524528503418e-01,1.217421174049377441e+00
5.000000000000000000e-01,9.049808201063695989e-01,1.361608567666253267e+00,9.269029498100280762e-01,1.210318088531494141e+00
5.040000000000000036e-01,8.964869033583459101e-01,1.356582491747354791e+00,9.193841814994812012e-01,1.203105449676513672e+00
5.080000000000000071e-01,8.879563074599686745e-01,1.351404425866792991e+00,9.118205904960632324e-01,1.195796489715576172e+00
5.120000000000000107e-01,8.793899204203491360e-01,1.346071859024704720e+00,9.041859507560729980e-01,1.188370108604431152e+00
5.160000000000000142e-01,8.707886398437204578e-01,1.340582301317442937e+00,8.965036273002624512e-01,1.180848717689514160e+00
5.200000000000000178e-01,8.621533729309606153e-01,1.334933285741197073e+00,8.887636065483093262e-01,1.173218607902526855e+00
5.240000000000000213e-01,8.534850364667958544e-01,1.329122370004931275e+00,8.809677958488464355e-01,1.165487647056579590e+00
5.280000000000000249e-01,8.447845566589451405e-01,1.323147138521918897e+00,8.731188178062438965e-01,1.157655835151672363e+00
5.320000000000000284e-01,8.360528693278782564e-01,1.317005203953539150e+00,8.652085661888122559e-01,1.149714231491088867e+00
5.360000000000000320e-01,8.272909198447570001e-01,1.310694209058439474e+00,8.572515845298767090e-01,1.141680002212524414e+00
5.400000000000000355e-01,8.184996630891022695e-01,1.304211828505281057e+00,8.492402434349060059e-01,1.133544206619262695e+00
5.440000000000000391e-01,8.096800633595032659e-01,1.297555770739210912e+00,8.411745429039001465e-01,1.125308275222778320e+00
5.480000000000000426e-01,8.008330941409161907e-01,1.290723780034246815e+00,8.330411314964294434e-01,1.116957187652587891e+00
5.520000000000000462e-01,7.919597382397276508e-01,1.283713638007666136e+00,8.248702883720397949e-01,1.108525037765502930e+00
5.560000000000000497e-01,7.830609876126649604e-01,1.276523165546733507e+00,8.166338801383972168e-01,1.099980592727661133e+00
5.600000000000000533e-01,7.741378432283494426e-01,1.269150224667390026e+00,8.083578944206237793e-01,1.091350793838500977e+00
5.640000000000000568e-01,7.651913148611487747e-01,1.261592720443217797e+00,8.000296950340270996e-01,1.082625150680541992e+00
5.680000000000000604e-01,7.562224207791320429e-01,1.253848603056126443e+00,7.916406989097595215e-01,1.073795318603515625e+00
5.720000000000000639e-01,7.472321877193822681e-01,1.245915869423084299e+00,7.832018733024597168e-01,1.064868569374084473e+00
5.760000000000000675e-01,7.382216505758818492e-01,1.237792565192264327e+00,7.747110724449157715e-01,1.055849313735961914e+00
5.799999999999999600e-01,7.291918521147036092e-01,1.229476786671541033e+00,7.661764025688171387e-01,1.046741366386413574e+00
5.839999999999999636e-01,7.201438425981664393e-01,1.220966682874785381e+00,7.575871348381042480e-01,1.037535667419433594e+00
5.879999999999999671e-01,7.110786793357786184e-01,1.212260457650444545e+00,7.489563822746276855e-01,1.028247475624084473e+00
5.919999999999999707e-01,7.019974264434651889e-01,1.203356371397943603e+00,7.402734160423278809e-01,1.018863916397094727e+00
5.959999999999999742e-01,6.929011543374684612e-01,1.194252743197655731e+00,7.315270304679870605e-01,1.009374856948852539e+00
5.999999999999999778e-01,6.837909392428361821e-01,1.184947952862747345e+00,7.227603793144226074e-01,9.998271465301513672e-01
6.039999999999999813e-01,6.746678626005729873e-01,1.175440443155497672e+00,7.139176726341247559e-01,9.901580214500427246e-01
6.079999999999999849e-01,6.655330104300487548e-01,1.165728722022796315e+00,7.050370573997497559e-01,9.804115891456604004e-01
6.119999999999999885e-01,6.563874727901848338e-01,1.155811364492556059e+00,6.961199641227722168e-01,9.705888628959655762e-01
6.159999999999999920e-01,6.472323430326463178e-01,1.145687014985208751e+00,6.871570944786071777e-01,9.606825113296508789e-01
6.199999999999999956e-01,6.380687170427248311e-01,1.135354389553150156e+00,6.781381964683532715e-01,9.506806135177612305e-01
6.239999999999999991e-01,6.288976923765712268e-01,1.124812278410377342e+00,6.690761446952819824e-01,9.405958056449890137e-01
6.280000000000000027e-01,6.197203673719081651e-01,1.114059548312652081e+00,6.599783301353454590e-01,9.304356575012207031e-01
6.320000000000000062e-01,6.105378402601785437e-01,1.103095144622846302e+00,6.508328318595886230e-01,9.201943278312683105e-01
6.360000000000000098e-01,6.013512081230447670e-01,1.091918093921761868e+00,6.416575312614440918e-01,9.098842144012451172e-01
6.400000000000000133e-01,5.921615658094728785e-01,1.080527506509787017e+00,6.324316859245300293e-01,8.994865417480468750e-01
6.440000000000000169e-01,5.829700047805606022e-01,1.068922579005774587e+00,6.231519579887390137e-01,8.889960050582885742e-01
6.480000000000000204e-01,5.737776118542109449e-01,1.057102597766458540e+00,6.138507723808288574e-01,8.784509301185607910e-01
6.520000000000000240e-01,5.645854679247820362e-01,1.045066940951328016e+00,6.045138239860534668e-01,8.678345680236816406e-01
6.560000000000000275e-01,5.553946465837450441e-01,1.032815081252862477e+00,5.951232314109802246e-01,8.571296334266662598e-01
6.600000000000000311e-01,5.462062126508322457e-01,1.020346588964055057e+00,5.856997370719909668e-01,8.463551998138427734e-01
6.640000000000000346e-01,5.370212206287615642e-01,1.007661134953838911e+00,5.762328505516052246e-01,8.355035781860351562e-01
6.680000000000000382e-01,5.278407131532997232e-01,9.947584938725407833e-01,5.667414069175720215e-01,8.245955109596252441e-01
6.720000000000000417e-01,5.186657195628442407e-01,9.816385478241379525e-01,5.572010874748229980e-01,8.136036396026611328e-01
6.760000000000000453e-01,5.094972537315993755e-01,9.683012889300097736e-01,5.476383566856384277e-01,8.025604486465454102e-01
6.800000000000000488e-01,5.003363123218975694e-01,9.547468229278278651e-01,5.380279421806335449e-01,7.914323210716247559e-01
6.840000000000000524e-01,4.911838728556987554e-01,9.409753727035106152e-01,5.283848643302917480e-01,7.802402973175048828e-01
6.880000000000000560e-01,4.820408916750529293e-01,9.269872818924449476e-01,5.187227129936218262e-01,7.690013051033020020e-01
6.920000000000000595e-01,4.729083021548887711e-01,9.127830186104245458e-01,5.090243220329284668e-01,7.576950788497924805e-01
6.960000000000000631e-01,4.637870127157023292e-01,8.983631792935344862e-01,4.992946982383728027e-01,7.463254928588867188e-01
7.000000000000000666e-01,4.546779041404389599e-01,8.837284926238703209e-01,4.895350337028503418e-01,7.348979711532592773e-01
7.039999999999999591e-01,4.455818274930256617e-01,8.688798236150004906e-01,4.797229170799255371e-01,7.233850955963134766e-01
7.079999999999999627e-01,4.364996017968163500e-01,8.538181776746565088e-01,4.699265360832214355e-01,7.118655443191528320e-01
7.119999999999999662e-01,4.274320118494550624e-01,8.385447039776353639e-01,4.600712656974792480e-01,7.002531290054321289e-01
7.159999999999999698e-01,4.183798055276899408e-01,8.230607006507080214e-01,4.501864314079284668e-01,6.885856389999389648e-01
7.199999999999999734e-01,4.093436912901482483e-01,8.073676190386551710e-01,4.402882456779479980e-01,6.768751144409179688e-01
7.239999999999999769e-01,4.003243356042564538e-01,7.914670681167768063e-01,4.303643107414245605e-01,6.651153564453125000e-01
7.279999999999999805e-01,3.913223608011194843e-01,7.753608185755120896e-01,4.204158186912536621e-01,6.533046960830688477e-01
7.319999999999999840e-01,3.823383425809026570e-01,7.590508072966904995e-01,4.104401469230651855e-01,6.414393186569213867e-01
7.359999999999999876e-01,3.733728070645887520e-01,7.425391423276095360e-01,4.004475474357604980e-01,6.295329928398132324e-01
7.399999999999999911e-01,3.644262284200043833e-01,7.258281072340164730e-01,3.904306292533874512e-01,6.175777316093444824e-01
7.439999999999999947e-01,3.554990264448532056e-01,7.089201645935999663e-01,3.803853392601013184e-01,6.055667400360107422e-01
7.479999999999999982e-01,3.465915639652943914e-01,6.918179611053001388e-01,3.703259825706481934e-01,5.935194492340087891e-01
7.520000000000000018e-01,3.377041443392098663e-01,6.745243319645307656e-01,3.602313399314880371e-01,5.814105868339538574e-01
7.560000000000000053e-01,3.288370091802344519e-01,6.570423047540547845e-01,3.501512408256530762e-01,5.693004727363586426e-01
7.600000000000000089e-01,3.199903364102399950e-01,6.393751029265209995e-01,3.400139212608337402e-01,5.571004748344421387e-01
7.640000000000000124e-01,3.111642375756676349e-01,6.215261503618544348e-01,3.298818469047546387e-01,5.448908209800720215e-01
7.680000000000000160e-01,3.023587558585452140e-01,6.034990748565092211e-01,3.197361826896667480e-01,5.326457619667053223e-01
7.720000000000000195e-01,2.935738646326051526e-01,5.852977100853350434e-01,3.095538020133972168e-01,5.203374028205871582e-01
7.760000000000000231e-01,2.848094657208600777e-01,5.669260984581802054e-01,2.993692755699157715e-01,5.080084204673767090e-01
7.800000000000000266e-01,2.760653874909084204e-01,5.483884945281430889e-01,2.891861796379089355e-01,4.956657290458679199e-01
7.840000000000000302e-01,2.673413837026636930e-01,5.296893664639474864e-01,2.789799571037292480e-01,4.832767248153686523e-01
7.880000000000000338e-01,2.586371326515657376e-01,5.108333965516635988e-01,2.687496542930603027e-01,4.708414673805236816e-01
7.920000000000000373e-01,2.499522361522282521e-01,4.918254827520003314e-01,2.585117220878601074e-01,4.583808183670043945e-01
7.960000000000000409e-01,2.412862189750386022e-01,4.726707389382797664e-01,2.482745051383972168e-01,4.459053277969360352e-01
8.000000000000000444e-01,2.326385287727313345e-01,4.533744938910765909e-01,2.380275130271911621e-01,4.334011077880859375e-01
8.040000000000000480e-01,2.240085365328995937e-01,4.339422890087402118e-01,2.277581095695495605e-01,4.208556413650512695e-01
8.080000000000000515e-01,2.153955366390037929e-01,4.143798773729117091e-01,2.174755930900573730e-01,4.082781672477722168e-01
8.120000000000000551e-01,2.067987478816284419e-01,3.946932202939777423e-01,2.072069048881530762e-01,3.957021832466125488e-01
8.160000000000000586e-01,1.982173145803687309e-01,3.748884833339847789e-01,1.969203352928161621e-01,3.830901384353637695e-01
